id,host_id,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
568905326864559168,41792118,2014-09-03,"Chicago, IL",within an hour,100%,91%,t,West Town,6,9,"['email', 'phone', 'work_email']",t,t,West Town,41.89437,-87.66289,Private room in rental unit,Private room,1,1 shared bath,1.0,$55.00,2,60,2,4,1125,1125,3.6,1125.0,t,27,57,87,177,10,10,2,2023-10-07,2023-12-10,4.9,4.7,5.0,4.7,5.0,4.9,4.9,f,5,2,3,0,4.11
52224116,256531754,2017-04-30,"Niles, IL",within an hour,100%,98%,t,Pulaski Park,22,36,"['email', 'phone', 'work_email']",t,t,Norwood Park,41.99365078797926,-87.78644203764206,Private room in home,Private room,1,1 bath,1.0,$31.00,2,365,2,2,365,365,2.0,365.0,t,0,0,0,74,1,1,0,2023-10-31,2023-10-31,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,16,0,16,0,0.61
5321981,18966771,2013-10-17,"Chicago, IL",within an hour,100%,100%,t,Woodlawn,2,2,"['email', 'phone']",t,f,Woodlawn,41.7788,-87.59983,Entire guest suite,Entire home/apt,4,1.5 baths,2.0,$83.00,3,45,3,3,1125,1125,3.0,1125.0,t,14,44,74,329,63,22,1,2021-06-14,2023-11-19,4.87,4.86,4.92,4.97,4.94,4.62,4.89,t,2,1,1,0,2.06
48955382,1009747,2011-04-12,"Chicago, IL",within an hour,100%,100%,f,Roscoe Village,1,2,"['email', 'phone']",t,t,North Center,41.94015884399414,-87.6835708618164,Entire rental unit,Entire home/apt,4,1 bath,2.0,$57.00,1,365,2,4,3,1125,3.8,78.5,t,0,0,0,0,248,33,1,2017-10-15,2023-11-26,4.76,4.82,4.74,4.91,4.94,4.9,4.65,t,1,1,0,0,3.3
663974186332507855,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near West Side,41.8849796,-87.6611185,Entire rental unit,Entire home/apt,2,1 bath,1.0,$110.00,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,1,1,0,2023-09-08,2023-09-08,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,643,643,0,0,0.29
48867474,298635286,2017-09-05,"Chicago, IL",within an hour,100%,99%,t,,5,7,"['email', 'phone']",t,f,Lower West Side,41.853252,-87.682693,Entire rental unit,Entire home/apt,10,1.5 baths,5.0,$124.00,2,1125,2,3,1125,1125,2.3,1125.0,t,20,50,80,352,242,30,1,2018-04-27,2023-11-20,4.83,4.81,4.76,4.93,4.95,4.7,4.79,f,2,2,0,0,3.52
839865038105181297,81664547,2015-08-07,"Chicago, IL",within an hour,100%,100%,t,Bronzeville,15,15,"['email', 'phone']",t,t,Douglas,41.83355,-87.61868,Private room in home,Private room,2,1.5 shared baths,1.0,$49.00,2,60,2,2,1125,1125,2.0,1125.0,t,30,60,90,180,78,22,2,2020-01-02,2023-11-30,4.74,4.83,4.6,4.94,4.88,4.65,4.72,t,7,2,5,0,1.62
1648786,96690219,2015-11-06,"Chicago, IL",within an hour,100%,100%,f,Lakeview,2,5,"['email', 'phone']",t,t,Lake View,41.94017,-87.6513,Private room in condo,Private room,4,2 shared baths,2.0,$129.00,2,1125,2,2,1125,1125,2.0,1125.0,t,22,52,82,155,57,19,0,2020-05-10,2023-11-14,4.81,4.67,4.44,4.93,4.88,4.88,4.77,t,2,0,2,0,1.3
20378811,554920291,2019-07-19,"Chicago, IL",within an hour,100%,100%,f,Washington Park,4,7,"['email', 'phone', 'work_email']",t,t,Washington Park,41.78712,-87.61732,Entire condo,Entire home/apt,16,4 baths,9.0,$615.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,2,1,1,0,2023-09-04,2023-09-04,4.0,4.0,3.0,5.0,5.0,3.0,4.0,t,4,3,1,0,0.28
50956753,254471494,2017-04-23,"Chicago, IL",within an hour,100%,100%,f,Andersonville,10,13,"['email', 'phone']",t,t,Edgewater,41.98532,-87.67212,Private room in rental unit,Private room,2,1.5 shared baths,1.0,$45.00,32,1125,32,32,1125,1125,32.0,1125.0,t,30,45,45,45,51,0,0,2017-08-07,2022-01-13,4.57,4.51,4.39,4.66,4.5,4.74,4.72,t,9,0,9,0,0.66
719749238296573887,790998106,2021-04-04,"Chicago, IL",within an hour,100%,100%,t,Near South Side,74,75,"['email', 'phone']",t,t,Near South Side,41.85524,-87.62332,Entire rental unit,Entire home/apt,6,2 baths,3.0,$149.00,2,365,2,2,1125,1125,2.0,1125.0,t,30,60,90,365,30,22,0,2022-08-01,2023-11-13,4.73,4.8,4.53,4.97,4.77,4.8,4.6,t,74,74,0,0,1.78
560948610468837251,37485391,2014-07-23,"Chicago, IL",within an hour,100%,100%,t,Rogers Park,2,2,"['email', 'phone', 'work_email']",t,t,Rogers Park,42.0222,-87.67226,Private room in condo,Private room,2,1 shared bath,1.0,$68.00,2,1125,2,2,1125,1125,2.0,1125.0,t,11,23,53,328,72,10,0,2015-05-01,2023-11-08,4.85,4.85,4.85,4.94,4.93,4.53,4.84,t,2,0,2,0,0.68
913250017283592912,73082611,2015-06-23,"Chicago, IL",within a day,50%,0%,f,Humboldt Park,2,2,"['email', 'phone']",t,t,West Town,41.9057,-87.68909,Private room in rental unit,Private room,2,1 bath,1.0,$44.00,32,1125,32,32,1125,1125,32.0,1125.0,t,0,14,44,44,42,0,0,2018-09-18,2021-08-02,4.62,4.76,4.4,4.93,4.93,4.76,4.64,f,2,0,2,0,0.66
772237002816161823,385487755,2018-05-31,"Chicago, IL",within an hour,100%,98%,t,Uptown,3,3,"['email', 'phone']",t,t,Uptown,41.96231842041016,-87.66576385498047,Entire home,Entire home/apt,12,4 baths,6.0,$297.00,1,365,2,5,3,1125,3.1,93.6,t,16,46,76,348,10,0,0,2019-01-18,2022-06-19,4.9,4.9,4.8,5.0,5.0,4.9,5.0,t,3,3,0,0,0.17
21862235,167592659,2016-07-14,"Simi Valley, CA",within an hour,100%,99%,f,Kennedy King,90,117,"['email', 'phone']",t,t,Loop,41.87174,-87.62632,Entire rental unit,Entire home/apt,6,1 bath,2.0,$138.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,36,36,0,2023-02-12,2023-11-12,4.65,4.73,4.62,4.86,4.81,4.92,4.78,f,2,2,0,0,3.48
53585953,972278307,2022-11-03,,within an hour,100%,58%,t,Tri-Taylor,6,6,"['email', 'phone']",t,t,Near West Side,41.87549010871541,-87.68908047671933,Entire rental unit,Entire home/apt,4,2 baths,2.0,$122.00,1,1125,2,2,1125,1125,2.0,1125.0,t,24,54,84,359,1,1,0,2023-10-22,2023-10-22,5.0,5.0,5.0,5.0,5.0,5.0,4.0,f,2,2,0,0,0.52
14167586,655062571,2020-01-14,"Chicago, IL",within an hour,100%,93%,f,Edgewater,3,3,"['email', 'phone']",t,t,Edgewater,41.98745,-87.65637,Entire rental unit,Entire home/apt,2,1 bath,1.0,$135.00,1,365,2,2,365,365,2.0,365.0,t,30,60,90,365,9,8,0,2022-11-07,2023-10-09,4.44,4.78,4.56,4.78,4.89,4.78,4.33,f,3,3,0,0,0.66
1035335149639525798,1002743598,2023-02-16,,within a few hours,100%,80%,f,West Loop,23,26,"['email', 'phone']",t,t,Near West Side,41.8882948,-87.6462779,Entire serviced apartment,Entire home/apt,6,3 baths,3.0,$242.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,f,23,22,1,0,
39158405,2826082,2011-11-16,"Chicago, IL",within an hour,100%,99%,t,Near West Side,3,4,"['email', 'phone']",t,t,Near West Side,41.8835,-87.66919,Entire guest suite,Entire home/apt,8,3 baths,4.0,$404.00,33,1125,33,33,1125,1125,33.0,1125.0,t,30,60,90,180,32,0,0,2021-06-06,2022-06-23,4.97,4.97,5.0,5.0,4.97,4.88,4.94,f,3,3,0,0,1.04
250354,679943067,2020-03-03,,within an hour,100%,67%,f,Rogers Park,2,2,"['email', 'phone']",t,f,Rogers Park,42.01891,-87.66585,Entire rental unit,Entire home/apt,7,1 bath,2.0,$58.00,32,120,32,32,120,120,32.0,120.0,t,23,53,83,358,78,15,0,2021-03-08,2023-08-01,4.45,4.55,4.46,4.49,4.47,4.77,4.5,f,2,2,0,0,2.3
54262825,43716963,2014-09-28,"Chicago, IL",within a few hours,100%,100%,t,Lake View East,1,3,"['email', 'phone']",t,t,Lake View,41.93902802059055,-87.65328833474615,Entire loft,Entire home/apt,2,1 bath,1.0,$54.00,32,96,32,32,1125,1125,32.0,1125.0,t,15,40,40,40,16,6,0,2021-08-14,2023-11-09,4.94,4.88,5.0,4.94,4.94,5.0,4.81,f,1,1,0,0,0.56
610012033402113609,1609970,2011-07-11,"Chicago, IL",within a few hours,100%,96%,t,Forest Glen,1,1,"['email', 'phone']",t,t,Forest Glen,41.988195342146646,-87.7570038011607,Entire rental unit,Entire home/apt,2,1 bath,1.0,$89.00,2,365,2,2,365,365,2.0,365.0,t,0,0,11,52,28,28,2,2023-05-01,2023-11-26,4.86,4.93,4.86,4.89,4.89,4.89,4.86,f,1,1,0,0,3.62
992204679538623164,346084690,2018-02-12,"Chicago, IL",within an hour,100%,100%,f,Garfield Park,3,3,"['email', 'phone']",t,t,East Garfield Park,41.86955,-87.69585,Private room in rental unit,Private room,1,2 shared baths,1.0,$31.00,5,365,5,5,365,365,5.0,365.0,t,30,60,90,332,19,10,1,2022-01-30,2023-12-13,4.58,4.68,4.58,4.68,4.84,3.84,4.58,t,3,0,3,0,0.83
562327612648780713,816450871,2021-06-20,,within an hour,100%,100%,t,Lincoln Park,1,1,"['email', 'phone']",t,f,Lincoln Park,41.91791915893555,-87.63909149169922,Entire serviced apartment,Entire home/apt,3,1 bath,2.0,$166.00,2,1125,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,63,16,1,2021-11-07,2023-11-19,4.97,4.94,5.0,4.92,5.0,4.95,4.83,f,1,1,0,0,2.45
9570922,505190674,2019-04-01,"Chicago, IL",within an hour,100%,99%,f,Rogers Park,5,6,"['email', 'phone']",t,t,Rogers Park,42.00914,-87.6635,Entire rental unit,Entire home/apt,6,2 baths,2.0,$368.00,32,100,32,32,1125,1125,32.0,1125.0,t,10,29,59,334,62,0,0,2019-08-12,2021-08-22,4.94,4.9,4.89,4.87,4.97,4.95,4.66,t,4,4,0,0,1.17
7564825,975958775,2022-11-16,"Chicago, IL",within an hour,100%,100%,t,Jefferson Park,1,1,['phone'],t,t,Jefferson Park,41.97146,-87.76541,Entire rental unit,Entire home/apt,8,3 baths,4.0,$173.00,4,120,2,4,120,120,4.0,120.0,t,18,46,63,151,21,21,2,2023-02-27,2023-12-05,4.76,4.62,4.81,4.95,4.86,4.9,4.81,f,1,1,0,0,2.14
43947806,196387195,2016-10-05,"Chicago, IL",within an hour,100%,97%,t,River North,41,47,"['email', 'phone', 'work_email']",t,t,Loop,41.87178,-87.62824,Entire rental unit,Entire home/apt,9,1 bath,7.0,$156.00,3,1000,2,5,1125,1125,3.1,1125.0,t,22,46,46,46,144,31,3,2019-10-18,2023-12-03,4.58,4.63,4.56,4.83,4.81,4.94,4.63,f,26,26,0,0,2.84
19245639,38004658,2014-07-27,"Chicago, IL",within an hour,100%,100%,f,West Town,1,1,"['email', 'phone']",t,t,West Town,41.90975,-87.6759,Entire loft,Entire home/apt,14,2 baths,4.0,$350.00,2,365,2,2,365,365,2.0,365.0,t,30,60,90,180,64,28,0,2021-12-11,2023-10-22,4.94,4.91,4.84,4.88,4.92,4.97,4.77,t,1,1,0,0,2.6
983481433519177346,263261906,2017-05-23,"San Diego, CA",within a few hours,100%,95%,f,Lake View,4,4,"['email', 'phone']",t,t,North Center,41.93931893936956,-87.68727918631043,Entire rental unit,Entire home/apt,6,1 bath,3.0,$75.00,32,365,32,32,365,365,32.0,365.0,t,0,30,55,55,0,0,0,,,,,,,,,,f,4,4,0,0,
51761814,1017320275,2023-04-05,"Chicago, IL",within an hour,100%,100%,f,Avondale,4,5,"['email', 'phone']",t,t,Avondale,41.93488,-87.72271,Private room in rental unit,Private room,2,1 bath,1.0,$98.00,1,365,2,2,1125,1125,2.0,1125.0,t,0,9,9,9,0,0,0,,,,,,,,,,f,4,1,3,0,
34784502,7931003,2012-10-24,"Chicago, IL",within an hour,100%,68%,t,South Loop/Printers Row,79,228,"['email', 'phone', 'work_email']",t,t,Near North Side,41.89577,-87.63182,Entire rental unit,Entire home/apt,3,1 bath,1.0,$150.00,60,1125,60,60,1125,1125,60.0,1125.0,t,30,60,90,365,1,0,0,2016-08-01,2016-08-01,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,72,72,0,0,0.01
38924654,221450410,2017-01-09,"Houston, TX",within a day,80%,52%,f,Garfield Park,5,17,"['email', 'phone']",t,t,West Garfield Park,41.878,-87.72118,Private room in home,Private room,1,2 shared baths,1.0,$34.00,32,365,32,32,365,365,32.0,365.0,t,13,43,73,348,3,1,0,2020-10-18,2023-04-09,4.67,5.0,4.33,5.0,5.0,4.0,4.67,f,5,0,5,0,0.08
10634059,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Edgewater,41.9894945,-87.6557771,Entire rental unit,Entire home/apt,4,1.5 baths,2.0,$78.00,32,1125,32,366,1125,1125,353.4,1125.0,t,30,60,90,365,1,1,1,2023-12-03,2023-12-03,5.0,5.0,4.0,5.0,4.0,5.0,5.0,f,643,643,0,0,1.0
26959321,136581807,2016-04-21,"Chicago, IL",,,,f,Ashburn,1,1,"['email', 'phone']",t,t,Ashburn,41.73623,-87.69113,Entire home,Entire home/apt,6,1.5 baths,4.0,$141.00,32,365,32,32,365,365,32.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,t,1,1,0,0,
1008629454270250777,417143975,2018-08-09,"Chicago, IL",,,0%,f,West Town,1,6,"['email', 'phone']",t,t,West Town,41.90903,-87.67367,Private room in rental unit,Private room,2,1 bath,1.0,$224.00,7,365,7,7,365,365,7.0,365.0,t,22,52,82,262,0,0,0,,,,,,,,,,f,1,0,1,0,
17992895,94071554,2015-10-20,"Chicago, IL",within an hour,100%,100%,t,Pilsen,3,3,"['email', 'phone']",t,t,Lower West Side,41.85527,-87.67665,Entire rental unit,Entire home/apt,4,1 bath,3.0,$75.00,32,95,32,32,1125,1125,32.0,1125.0,t,17,47,77,352,142,3,0,2017-10-01,2023-08-19,4.85,4.87,4.85,4.94,4.94,4.77,4.83,f,3,2,1,0,1.88
764999315145981520,453165851,2018-11-19,"Chicago, IL",within an hour,100%,98%,f,Back of the Yards,30,41,"['email', 'phone']",t,t,New City,41.79686,-87.64537,Private room in rental unit,Private room,2,1 shared bath,1.0,$22.00,32,500,32,32,1125,1125,32.0,1125.0,t,4,34,64,338,0,0,0,,,,,,,,,,t,30,3,27,0,
35267831,201564703,2016-10-22,,within an hour,91%,86%,t,Pilsen,34,44,"['email', 'phone']",t,t,Lower West Side,41.85103,-87.68133,Entire rental unit,Entire home/apt,4,1 bath,2.0,$81.00,32,370,32,32,370,370,32.0,370.0,t,26,56,86,361,16,3,0,2019-01-02,2023-10-06,4.94,4.94,4.94,5.0,5.0,4.69,4.75,f,34,34,0,0,0.26
994805854316916295,861765866,2021-11-07,"Chicago, IL",within an hour,100%,100%,f,Uptown,1,1,"['email', 'phone']",t,t,Uptown,41.95538306671351,-87.6499932766209,Entire condo,Entire home/apt,3,1 bath,1.0,$97.00,2,60,2,2,60,60,2.0,60.0,t,22,52,78,170,13,13,4,2023-09-10,2023-12-10,5.0,5.0,5.0,5.0,5.0,4.92,4.92,f,1,1,0,0,3.9
1041985693140299441,47140979,2014-11-10,"Chicago, IL",within an hour,100%,83%,t,Irving Park,1,2,"['email', 'phone']",t,t,Irving Park,41.94345,-87.73598,Entire rental unit,Entire home/apt,4,1 bath,2.0,$148.00,3,1125,3,3,1125,1125,3.0,1125.0,t,0,0,0,0,24,12,0,2022-07-10,2023-10-22,4.96,4.96,4.96,4.96,5.0,4.92,4.92,f,1,1,0,0,1.37
963766885927093029,80562486,2015-08-02,"Chicago, IL",within an hour,100%,100%,f,Edgewater,2,3,"['email', 'phone']",t,t,Edgewater,41.98546,-87.65906,Entire rental unit,Entire home/apt,3,1 bath,1.0,$123.00,1,30,2,2,30,30,2.0,30.0,t,0,0,0,0,115,14,2,2017-12-10,2023-11-24,4.96,4.97,4.97,4.97,4.96,4.98,4.88,t,2,2,0,0,1.57
942045428572943460,419224006,2018-08-14,"Chicago, IL",within an hour,100%,100%,f,Uptown,2,6,"['email', 'phone']",t,f,Uptown,41.96971907221744,-87.65222535221923,Entire rental unit,Entire home/apt,4,2 baths,2.0,$94.00,3,365,2,3,365,365,3.0,365.0,t,0,0,0,0,14,14,1,2023-06-15,2023-11-20,4.88,4.94,4.88,4.94,5.0,4.69,4.88,f,1,1,0,0,2.25
587544498532636238,277869223,2017-07-06,"Chicago, IL",within an hour,100%,100%,t,Albany Park,3,4,"['email', 'phone']",t,f,Albany Park,41.97306984062685,-87.70668529103399,Entire condo,Entire home/apt,4,2 baths,2.0,$125.00,3,365,3,3,1125,1125,3.0,1125.0,t,21,51,81,254,24,24,2,2023-03-07,2023-11-26,4.88,4.79,4.67,4.83,4.79,4.75,4.79,t,3,2,1,0,2.51
718153690603949318,214868994,2016-12-16,"New York, NY",within an hour,100%,97%,f,Cambridge,4820,6438,"['email', 'phone', 'work_email']",t,t,Near North Side,41.891468,-87.614749,Entire rental unit,Entire home/apt,2,1 bath,1.0,$178.00,32,1125,32,365,1125,1125,354.1,1125.0,t,0,0,0,104,0,0,0,,,,,,,,,,f,643,643,0,0,
21933351,705473990,2020-06-30,"Chicago, IL",within an hour,100%,100%,f,West Town,2,2,"['email', 'phone']",t,t,West Town,41.91101,-87.67865,Entire condo,Entire home/apt,4,1 bath,2.0,$51.00,1,365,2,5,3,365,3.1,48.8,t,27,57,87,359,24,24,1,2023-04-21,2023-11-27,4.25,4.33,4.46,4.58,4.58,4.83,4.29,t,2,2,0,0,2.98
52391072,88563819,2015-09-15,"Chicago, IL",,,,f,West Town,1,3,"['email', 'phone']",t,t,West Town,41.90869,-87.69272,Entire rental unit,Entire home/apt,4,1 bath,2.0,$200.00,33,90,33,33,90,90,33.0,90.0,t,29,59,89,179,0,0,0,,,,,,,,,,f,1,1,0,0,
716506356530532499,926401075,2022-06-08,"Chicago, IL",,,50%,f,Near North Side,1,1,"['email', 'phone']",t,t,Near North Side,41.904476341620175,-87.63281380029147,Entire rental unit,Entire home/apt,2,1 bath,1.0,$135.00,32,90,32,32,90,90,32.0,90.0,f,29,59,89,269,0,0,0,,,,,,,,,,f,1,1,0,0,
663251406266950393,669488027,2020-02-09,"Chicago, IL",within an hour,100%,98%,f,Humboldt Park,1,1,"['email', 'phone', 'work_email']",t,t,Humboldt Park,41.897358269380994,-87.72907289465488,Entire home,Entire home/apt,6,1 bath,2.0,$62.00,1,1125,2,2,1125,1125,2.0,1125.0,t,16,32,62,242,29,29,3,2023-03-10,2023-12-17,4.52,4.69,4.55,4.45,4.72,4.03,4.59,f,1,1,0,0,3.06
49988122,394876054,2018-06-23,,within an hour,100%,100%,f,Greater Grand Crossing,2,2,"['email', 'phone']",t,t,Greater Grand Crossing,41.76085,-87.59671,Entire rental unit,Entire home/apt,6,1 bath,3.0,$200.00,2,365,2,2,1125,1125,2.0,1125.0,t,30,60,90,180,2,0,0,2022-08-21,2022-09-04,4.5,4.5,4.5,4.0,4.5,4.0,4.0,f,2,2,0,0,0.12
630537469029085072,108404990,2016-01-11,"Chicago, IL",within a few hours,100%,90%,t,Andersonville,1,1,"['email', 'phone']",t,t,Edgewater,41.98544692993164,-87.66254425048828,Private room in guest suite,Private room,4,1 private bath,2.0,$134.00,2,1125,2,2,1125,1125,2.0,1125.0,t,30,60,90,363,207,31,1,2016-05-10,2023-11-27,4.95,4.97,4.98,4.98,5.0,4.97,4.92,f,1,0,1,0,2.23
885668376257061168,742074010,2020-10-07,"Chicago, IL",within an hour,100%,100%,f,Little Italy,25,36,"['email', 'phone']",t,t,Near West Side,41.87023,-87.65157,Private room in home,Private room,2,1.5 shared baths,1.0,$72.00,5,1125,5,5,1125,1125,5.0,1125.0,t,0,0,0,0,54,18,0,2021-02-21,2023-10-02,4.56,4.55,4.51,4.89,4.85,4.85,4.64,f,24,12,12,0,1.57
1026360440627188020,249094379,2017-04-06,"Naperville, IL",within a day,90%,95%,f,River North,4,12,"['email', 'phone']",t,t,Near North Side,41.89589,-87.6279,Entire condo,Entire home/apt,3,1 bath,1.0,$175.00,4,365,4,4,365,365,4.0,365.0,t,0,0,0,0,25,14,0,2022-02-14,2023-11-12,4.69,4.65,4.96,4.58,4.15,4.85,4.77,f,3,3,0,0,1.11
942321347564298628,872313390,2021-12-15,"Chicago, IL",within an hour,100%,97%,t,Logan Square,1,1,"['email', 'phone']",t,t,Logan Square,41.928635,-87.725136,Entire rental unit,Entire home/apt,4,1 bath,2.0,$106.00,2,10,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,81,47,3,2022-05-22,2023-11-26,4.87,4.92,4.96,4.83,4.94,4.83,4.76,f,1,1,0,0,4.22
929845380887604390,991275955,2023-01-12,"Chicago, IL",within an hour,100%,95%,t,Garfield Park,10,11,"['email', 'phone']",t,f,East Garfield Park,41.88492,-87.70734,Private room in rental unit,Private room,2,1 shared bath,1.0,$68.00,2,14,2,4,14,14,2.9,14.0,t,30,60,90,365,6,6,0,2023-08-02,2023-10-30,4.67,4.83,5.0,4.5,5.0,3.67,4.67,f,10,1,9,0,1.29
36067428,296306527,2017-08-29,"Hacienda Heights, CA",,,100%,f,Woodlawn,1,2,"['email', 'phone']",t,t,Woodlawn,41.78335,-87.59815,Entire condo,Entire home/apt,6,3 baths,3.0,$185.00,3,1125,3,3,1125,1125,3.0,1125.0,t,29,59,89,89,31,12,0,2021-05-09,2023-10-14,4.65,4.84,4.65,4.84,4.9,4.81,4.61,f,1,1,0,0,0.97
49529413,433559615,2018-09-22,"Chicago, IL",within an hour,100%,98%,t,North Center,1,1,"['email', 'phone']",t,t,North Center,41.93781,-87.67783,Entire guesthouse,Entire home/apt,4,1 bath,2.0,$143.00,2,14,2,2,1125,1125,2.0,1125.0,t,16,46,76,348,83,28,1,2021-03-18,2023-11-25,4.89,4.93,4.99,4.95,4.94,4.96,4.76,f,1,1,0,0,2.48
12874125,400790834,2018-07-06,"Chicago, IL",a few days or more,0%,23%,f,Lower West Side,7,13,"['email', 'phone']",t,t,West Town,41.89584,-87.65637,Entire condo,Entire home/apt,3,2 baths,1.0,$104.00,32,160,32,32,160,160,32.0,160.0,t,30,60,90,365,1,1,0,2023-03-31,2023-03-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,6,6,0,0,0.11
955648932264848918,53134654,2015-01-23,"Chicago, IL",within an hour,100%,100%,f,Bridgeport,5,7,"['email', 'phone']",t,t,Bridgeport,41.83748221315428,-87.64373844537272,Entire rental unit,Entire home/apt,5,1 bath,2.0,$500.00,1,365,2,2,365,365,2.0,365.0,t,30,60,90,365,0,0,0,,,,,,,,,,t,3,3,0,0,
48810880,691217647,2020-05-07,"Chicago, IL",within an hour,100%,99%,,Uptown,11,38,"['email', 'phone']",t,t,Uptown,41.97359,-87.66356,Private room in home,Private room,2,1.5 baths,1.0,$69.00,2,365,2,2,365,365,2.0,365.0,t,0,0,0,0,4,4,0,2023-07-30,2023-10-22,4.8,4.8,5.0,5.0,4.8,5.0,4.8,t,5,0,5,0,0.85
18387756,740309254,2020-10-01,,within an hour,100%,100%,t,Irving Park,39,40,"['email', 'phone']",t,t,Near South Side,41.85397842657079,-87.6278166469767,Entire rental unit,Entire home/apt,6,2 baths,3.0,$158.00,2,365,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,2,2,2,2023-11-29,2023-12-03,4.33,4.67,4.67,5.0,4.67,4.67,4.67,t,19,19,0,0,2.0
34709817,7147123,2012-09-15,"Chicago, IL",,,,f,,1,3,['email'],t,t,West Town,41.91002,-87.67337,Entire guest suite,Entire home/apt,4,1.5 baths,3.0,$213.00,32,89,32,32,89,89,32.0,89.0,t,30,60,90,180,10,0,0,2017-09-09,2018-06-14,4.9,4.9,5.0,4.56,4.7,5.0,4.89,f,1,1,0,0,0.13
845124713236025346,214333370,2016-12-13,"Chicago, IL",,,86%,f,Belmont Central,1,1,"['email', 'phone', 'work_email']",t,t,Belmont Cragin,41.92417,-87.77304,Entire rental unit,Entire home/apt,3,1 bath,2.0,$70.00,1,365,2,2,365,365,2.0,365.0,t,0,0,1,276,3,3,0,2023-05-31,2023-09-11,4.67,5.0,5.0,5.0,5.0,4.67,4.67,f,1,1,0,0,0.45
29851980,127335866,2016-03-19,"Chicago, IL",within an hour,100%,88%,t,Greater Grand Crossing,4,4,"['email', 'phone']",t,t,Greater Grand Crossing,41.7529,-87.60387,Private room in rental unit,Private room,2,1 shared bath,1.0,$60.00,1,180,2,2,180,180,2.0,180.0,t,10,10,12,27,1,0,0,2022-11-21,2022-11-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f,4,1,3,0,0.08
897040971540183175,870210386,2021-12-07,"Chicago, IL",within an hour,99%,99%,f,Near South Side,42,65,"['email', 'phone']",t,f,Near South Side,41.86389,-87.62688,Entire rental unit,Entire home/apt,6,2 baths,3.0,$454.00,1,1125,2,3,2,1125,2.2,104.0,t,12,36,65,283,78,11,1,2019-12-28,2023-11-21,4.6,4.76,4.64,4.79,4.65,4.86,4.53,f,41,36,5,0,1.61
28287649,1005209826,2023-02-24,,within an hour,100%,100%,f,Lower West Side,18,30,['phone'],t,t,Near West Side,41.88160092593899,-87.67896499469003,Entire rental unit,Entire home/apt,10,2 baths,6.0,$200.00,1,365,2,2,365,365,2.0,365.0,t,26,56,86,263,1,1,1,2023-11-25,2023-11-25,5.0,4.0,4.0,5.0,4.0,5.0,4.0,t,18,3,13,2,1.0
17168028,317452559,2017-11-14,"Chicago, IL",within an hour,100%,93%,t,Hyde Park,1,2,"['email', 'phone']",t,t,Hyde Park,41.80176,-87.60216,Entire rental unit,Entire home/apt,10,3 baths,6.0,$189.00,2,45,2,2,45,45,2.0,45.0,t,9,32,48,125,418,71,3,2017-12-31,2023-12-03,4.94,4.97,4.88,4.93,4.97,4.83,4.95,f,1,1,0,0,5.75
28913455,1054693103,2023-07-23,"Chicago, IL",within an hour,100%,99%,t,Marshall Square,5,9,"['email', 'phone']",t,t,North Lawndale,41.85845,-87.69353,Private room in home,Private room,3,1 shared bath,2.0,$57.00,1,27,2,2,1125,1125,2.0,1125.0,t,0,0,0,0,9,9,0,2023-08-05,2023-11-06,4.8,4.9,5.0,4.8,5.0,4.3,4.8,f,5,0,5,0,1.99
